trip_distance,demand_level,supply_level,traffic_density,is_peak_hour,is_raining,final_price
13.47,21.0,51,2.16,0,0,278.6
16.17,16.0,30,2.72,0,0,330.22
20.22,53.0,48,2.2,1,0,540.17
11.85,82.0,22,2.37,0,0,320.19
20.62,56.0,5,1.21,0,0,705.73
13.81,46.0,1,2.72,1,0,862.67
9.12,78.0,35,3.07,1,0,321.86
16.79,65.0,14,1.03,0,0,446.18
18.23,124.0,23,2.02,1,0,625.91
14.39,28.0,9,1.18,0,0,334.63
2.36,,1,2.55,1,0,294.49
5.08,100.0,9,3.04,1,0,361.48
7.85,75.0,30,2.99,0,0,227.59
7.78,61.0,30,1.51,0,0,219.54
17.16,65.0,40,,0,0,337.73
1.44,53.0,1,2.63,1,0,262.7
19.14,72.0,49,2.09,1,1,647.04
7.37,21.0,30,1.05,0,0,163.73
8.44,124.0,44,2.93,1,1,400.43
13.67,125.0,23,3.56,1,0,546.98
6.18,105.0,33,3.52,1,0,271.53
22.23,63.0,46,2.0,1,1,757.61
3.05,54.0,26,1.29,0,0,119.01
11.67,85.0,5,1.98,0,1,685.39
21.39,94.0,22,2.54,1,0,687.42
15.78,110.0,40,3.21,1,0,496.99
8.02,62.0,43,1.99,0,0,199.0
11.1,75.0,23,1.04,0,0,294.13
17.96,58.0,35,2.37,1,0,515.18
24.36,90.0,47,3.6,1,0,720.33
22.44,91.0,16,2.02,0,0,643.26
9.22,75.0,58,2.6,0,0,224.11
24.96,84.0,36,2.6,1,0,674.56
1.08,79.0,1,3.15,1,0,261.13
1.66,122.0,49,2.14,1,0,130.19
20.77,45.0,29,3.27,1,0,587.46
5.79,60.0,15,2.57,0,0,242.51
2.46,80.0,1,1.98,1,0,301.32
6.69,86.0,1,2.17,1,0,525.58
11.23,26.0,11,1.93,0,0,258.45
18.53,62.0,37,3.07,1,0,554.7
15.98,,36,,1,0,481.26
6.7,112.0,23,3.14,1,0,308.53
13.08,46.0,38,2.43,0,0,308.27
23.23,94.0,11,2.01,0,0,780.17
20.56,67.0,35,2.15,0,0,440.21
8.76,30.0,5,1.02,0,1,369.97
24.57,36.0,41,1.33,0,0,439.23
18.01,20.0,30,2.0,0,0,346.1
2.5,48.0,54,2.49,0,0,99.03
1.84,102.0,23,3.42,1,0,132.34
5.04,37.0,39,2.46,0,0,200.32
18.47,,41,1.97,0,0,419.11
5.41,56.0,14,1.56,0,0,180.97
13.28,56.0,9,1.89,0,1,502.02
3.24,43.0,24,1.82,1,0,177.67
23.1,70.0,54,2.2,0,1,619.37
9.26,27.0,50,1.15,0,0,182.94
22.8,59.0,8,1.29,0,1,827.13
23.68,45.0,11,2.25,0,0,580.95
1.15,10.0,58,1.03,0,0,63.83
12.14,44.0,55,2.15,0,0,257.01
1.59,14.0,24,2.28,0,0,85.24
22.81,15.0,32,2.58,0,0,407.83
13.44,99.0,1,1.94,1,0,841.26
2.8,14.0,15,1.01,0,0,117.42
3.65,41.0,53,2.53,0,0,125.17
10.2,48.0,18,1.58,0,0,256.35
23.57,49.0,12,2.77,0,1,785.24
17.63,51.0,28,1.37,0,0,346.4
21.82,83.0,55,2.17,0,0,447.13
9.79,17.0,58,1.22,0,0,205.38
2.04,38.0,35,1.81,0,0,91.45
24.38,69.0,6,2.76,0,1,1049.84
1.41,87.0,12,2.22,0,1,176.25
23.74,62.0,21,3.18,1,0,726.97
9.85,13.0,47,1.45,0,0,186.42
1.24,43.0,28,2.85,0,0,78.93
17.54,77.0,45,3.05,1,0,501.76
24.53,70.0,10,1.21,0,0,688.44
24.18,36.0,15,1.03,0,0,497.35
4.86,92.0,53,1.03,0,0,132.61
5.35,40.0,20,1.1,0,0,191.13
14.57,12.0,56,,0,0,272.07
16.3,116.0,23,2.52,1,1,670.54
18.75,36.0,45,1.6,0,1,471.31
5.35,52.0,34,1.83,0,1,198.3
24.02,69.0,49,1.82,0,0,464.94
16.33,55.0,11,1.48,0,0,433.76
21.33,46.0,20,1.18,0,1,603.77
13.96,76.0,40,1.22,0,0,323.5
10.94,15.0,35,2.2,0,0,235.09
24.45,68.0,15,1.79,0,0,590.64
14.97,42.0,13,3.6,1,0,509.11
21.8,86.0,18,1.93,0,0,574.6
23.88,20.0,19,2.01,0,1,632.77
17.21,36.0,12,2.86,0,0,434.6
14.17,11.0,16,2.0,0,0,291.75
1.08,73.0,47,2.0,0,0,99.54
1.96,83.0,18,,1,1,217.35
5.82,85.0,42,2.42,0,1,238.83
5.46,64.0,59,1.78,0,0,166.53
7.11,79.0,7,2.98,1,0,421.75
8.32,85.0,22,1.89,0,0,244.64
9.64,62.0,29,2.86,1,0,335.69
11.09,73.0,33,2.65,0,0,281.17
3.37,66.0,24,1.83,0,0,147.46
2.02,49.0,48,2.26,1,1,172.13
17.17,74.0,28,2.94,1,0,506.58
13.9,15.0,7,2.88,0,0,330.1
11.66,98.0,44,2.39,0,1,381.35
16.23,63.0,39,1.62,0,1,466.41
20.86,88.0,46,2.93,0,0,468.12
11.26,106.0,25,2.49,1,0,426.91
16.39,,11,2.97,0,0,559.54
23.89,65.0,13,1.38,0,0,592.32
21.15,120.0,48,3.8,1,0,656.4
11.22,99.0,47,1.95,1,0,353.27
16.47,23.0,54,2.43,0,1,428.85
5.25,85.0,42,3.28,1,0,203.67
14.45,25.0,21,2.36,0,0,326.59
24.55,66.0,46,3.36,1,0,640.36
13.44,46.0,11,1.94,0,1,467.48
23.26,100.0,45,1.91,1,0,623.95
10.78,29.0,9,1.72,0,0,285.44
24.97,34.0,28,2.28,0,0,489.97
14.9,59.0,19,2.29,0,0,348.77
2.01,97.0,1,2.19,1,1,308.13
15.08,117.0,9,2.31,1,0,738.86
7.59,46.0,25,1.97,0,0,205.55
1.78,,41,2.46,0,0,93.13
20.7,63.0,18,2.71,0,0,517.5
7.62,46.0,55,1.17,0,0,189.7
20.12,83.0,6,2.85,0,0,860.47
7.92,19.0,29,2.86,0,1,281.76
5.66,18.0,31,1.02,0,0,130.11
24.37,87.0,56,2.01,0,1,677.44
9.68,72.0,47,2.97,1,1,401.46
15.43,33.0,55,2.11,0,1,446.17
15.64,79.0,42,2.23,0,0,352.8
14.45,66.0,57,2.01,0,0,293.52
22.95,35.0,23,1.59,0,0,446.35
17.19,48.0,46,1.19,0,0,315.37
10.69,53.0,52,1.42,0,0,231.97
21.7,73.0,34,2.48,0,0,477.93
5.35,57.0,53,1.48,0,1,201.2
14.06,76.0,14,2.66,0,1,528.98
23.81,57.0,35,1.81,0,0,459.18
16.01,,17,1.83,0,0,369.93
20.61,55.0,17,2.74,0,0,498.46
16.69,99.0,31,1.43,0,0,419.99
21.14,12.0,50,1.38,0,1,506.93
23.67,85.0,23,2.97,0,0,630.05
7.55,53.0,13,2.88,1,0,331.84
5.07,122.0,31,2.18,1,0,238.63
12.62,13.0,45,1.33,0,1,326.99
17.84,21.0,19,2.72,0,0,371.86
6.45,32.0,32,2.2,0,0,177.25
1.1,12.0,48,1.23,0,0,94.13
9.23,12.0,40,2.77,0,0,194.14
24.25,51.0,32,1.89,0,0,471.55
17.68,119.0,44,3.78,1,0,560.87
10.63,86.0,37,1.56,0,0,276.35
5.62,58.0,38,2.86,1,0,231.24
9.55,37.0,59,1.35,0,0,199.88
5.08,47.0,26,1.88,0,0,177.66
3.55,18.0,13,1.35,0,1,192.72
22.76,65.0,40,1.61,0,0,429.04
24.94,56.0,1,2.34,1,1,1386.75
4.94,16.0,6,1.57,0,0,162.17
2.31,81.0,47,2.94,0,0,106.21
8.91,85.0,47,1.08,0,0,212.92
12.08,63.0,30,1.99,0,1,380.37
5.92,37.0,9,2.26,0,0,180.57
8.23,75.0,27,2.32,0,1,302.33
5.82,37.0,10,2.51,0,0,190.99
19.58,64.0,1,3.32,1,0,1140.54
18.1,88.0,39,2.91,0,0,435.19
16.24,58.0,57,2.51,0,0,347.7
10.29,57.0,45,2.65,0,0,263.98
22.82,86.0,27,2.86,1,0,673.58
24.27,71.0,30,2.32,0,0,524.66
5.17,72.0,19,2.76,1,1,287.46
6.35,51.0,17,1.55,0,0,190.06
13.62,96.0,21,1.63,0,0,355.47
3.19,36.0,20,1.72,0,0,97.51
11.47,47.0,38,2.48,1,0,340.16
14.96,71.0,34,2.07,0,0,311.69
13.53,47.0,6,1.5,0,0,434.8
8.94,13.0,8,2.03,0,1,296.67
14.02,63.0,17,2.83,0,0,373.9
24.01,57.0,42,1.81,0,0,460.43
5.94,108.0,11,2.25,1,0,347.43
16.72,55.0,17,2.49,1,1,642.25
2.04,100.0,23,3.55,1,0,181.92
2.59,27.0,52,2.88,0,0,117.58
14.24,54.0,13,2.77,0,0,375.29
3.52,27.0,19,1.57,0,1,162.77
1.54,17.0,6,1.78,0,0,111.93
5.12,68.0,23,3.75,1,0,238.69
14.56,30.0,38,1.65,0,0,288.02
17.88,93.0,11,2.08,1,0,720.44
5.86,86.0,8,2.36,1,0,354.14
17.04,75.0,19,2.93,0,0,466.55
5.38,77.0,30,1.83,0,1,225.93
15.72,57.0,38,2.87,0,0,348.22
10.89,85.0,7,1.21,0,0,454.79
16.69,89.0,22,2.53,0,0,457.46
24.88,128.0,31,1.99,1,0,757.1
23.51,32.0,40,1.39,0,0,402.22
1.1,26.0,43,2.23,0,0,75.96
22.25,100.0,1,2.67,1,1,1244.84
2.6,91.0,17,3.13,1,0,181.96
23.87,81.0,31,3.75,1,0,702.9
7.76,60.0,30,1.11,0,0,210.6
10.17,10.0,56,1.38,0,0,178.03
3.2,30.0,19,2.28,0,0,127.68
3.69,66.0,28,2.79,0,0,132.63
18.44,45.0,24,2.6,0,0,377.92
23.66,11.0,41,1.93,0,0,411.34
15.66,62.0,18,3.29,1,0,526.82
18.18,69.0,18,1.42,0,0,470.12
19.29,68.0,36,1.03,0,0,379.64
7.31,75.0,39,2.14,0,0,172.37
2.09,52.0,27,2.63,0,0,107.76
1.04,68.0,37,1.87,0,0,103.62
9.42,83.0,6,2.14,0,0,463.44
6.8,112.0,7,2.64,1,0,483.06
2.5,99.0,34,2.03,0,0,134.65
5.31,45.0,38,2.77,0,0,163.89
3.99,69.0,15,,0,0,207.99
22.96,13.0,41,1.01,0,0,346.29
4.37,,6,,1,0,302.52
13.9,13.0,22,2.24,0,0,293.71
15.23,13.0,24,2.46,0,1,422.7
14.04,42.0,53,2.8,0,0,292.67
3.38,53.0,7,2.37,1,0,239.07
8.65,18.0,10,2.01,0,0,222.73
2.23,97.0,14,2.2,0,1,205.5
10.5,73.0,37,1.69,0,0,227.46
5.53,101.0,44,3.49,1,0,229.44
14.48,128.0,1,3.2,1,0,891.13
17.63,16.0,8,2.47,0,1,514.8
13.77,44.0,35,3.42,1,0,436.54
11.42,22.0,41,1.52,0,0,240.55
10.3,11.0,46,2.49,0,0,204.57
21.2,93.0,16,2.55,0,0,621.77
6.26,51.0,46,3.48,1,0,255.77
18.62,,9,1.98,0,0,371.64
19.18,73.0,49,2.81,1,0,534.71
11.06,30.0,29,1.2,0,0,222.78
8.14,99.0,19,3.5,1,0,368.33
12.29,91.0,37,2.07,0,0,314.19
3.24,19.0,56,2.19,0,0,126.45
2.1,47.0,19,1.24,0,0,112.48
3.68,67.0,24,2.2,0,0,152.01
5.49,65.0,43,1.08,0,0,143.18
13.1,53.0,16,2.85,0,0,354.2
21.38,124.0,8,3.53,1,0,1130.37
6.66,89.0,26,1.39,0,0,220.76
23.44,73.0,28,2.19,0,0,520.06
23.92,29.0,16,2.21,0,0,490.42
24.01,59.0,24,2.61,0,1,691.5
21.1,63.0,52,2.51,0,0,432.42
9.73,85.0,22,3.79,1,1,494.31
2.74,49.0,15,1.7,0,1,171.19
14.65,63.0,16,2.05,1,0,480.2
14.41,,54,2.15,0,1,448.39
21.4,97.0,27,3.33,1,0,699.4
24.9,40.0,18,1.57,0,0,502.53
13.2,59.0,17,1.47,0,0,350.86
9.28,19.0,29,2.6,0,0,229.85
5.46,123.0,34,3.31,1,0,257.25
1.12,23.0,20,1.41,0,0,61.76
13.22,28.0,34,2.74,0,0,307.63
14.33,39.0,5,1.27,0,0,430.62
20.8,96.0,22,2.02,1,0,639.86
13.11,25.0,35,1.7,0,0,251.37
23.0,31.0,40,2.77,0,0,438.62
16.07,93.0,42,3.19,1,0,504.4
21.17,123.0,39,2.59,1,0,630.2
4.56,109.0,44,2.11,1,0,207.56
21.53,82.0,1,3.23,1,0,1238.72
17.2,28.0,59,2.2,0,0,345.11
5.09,14.0,46,2.98,0,0,151.05
5.55,80.0,41,2.53,0,0,164.33
23.24,59.0,37,2.0,1,0,599.57
1.77,54.0,1,3.26,1,0,261.02
12.1,77.0,27,2.31,1,0,374.84
8.52,10.0,53,2.92,0,0,186.24
16.96,14.0,40,1.04,0,0,291.64
21.15,63.0,34,1.48,0,1,590.73
9.65,94.0,56,2.0,0,0,251.12
11.25,70.0,38,1.16,0,0,253.65
24.57,117.0,12,2.49,1,0,1004.9
19.81,26.0,40,1.99,0,0,374.13
22.53,85.0,28,1.89,0,0,518.19
11.53,36.0,58,1.92,0,0,236.55
6.62,109.0,1,3.56,1,0,523.46
10.88,34.0,50,2.01,0,0,233.33
18.19,84.0,18,3.68,1,0,648.86
3.63,11.0,25,1.3,0,0,115.16
7.49,31.0,33,1.56,0,0,182.08
2.12,63.0,17,2.31,0,1,160.43
11.38,56.0,4,2.37,1,0,541.31
20.86,70.0,17,1.69,0,0,515.82
1.59,105.0,5,3.6,1,0,249.77
17.21,35.0,42,2.08,0,0,322.31
23.38,65.0,59,1.67,0,0,439.74
6.69,42.0,10,2.55,0,0,212.22
17.65,10.0,55,1.14,0,0,292.33
24.4,49.0,14,2.13,0,0,570.68
24.09,52.0,54,1.2,0,0,403.85
6.64,83.0,7,2.15,1,0,380.12
3.41,71.0,52,1.12,0,0,124.69
4.56,45.0,54,2.8,0,0,132.15
17.85,,39,1.1,0,0,346.56
18.42,48.0,51,2.03,0,0,379.48
17.18,98.0,26,1.45,0,0,432.54
9.07,52.0,11,2.57,1,1,443.07
5.07,48.0,7,1.99,0,0,215.34
14.94,51.0,24,2.7,1,0,449.9
12.61,30.0,38,2.5,0,0,279.94
18.49,96.0,31,2.82,0,1,620.81
11.59,27.0,49,1.6,0,0,205.91
9.13,22.0,8,1.05,0,0,220.03
8.04,28.0,37,2.79,0,0,204.24
6.08,44.0,47,2.96,0,0,193.07
7.38,85.0,25,2.67,1,0,272.38
3.28,96.0,13,2.71,1,0,237.42
9.32,43.0,15,1.29,0,1,332.22
1.88,101.0,46,2.75,1,0,152.61
5.47,65.0,41,1.61,0,0,167.59
18.92,10.0,19,2.99,0,0,371.34
8.81,96.0,14,2.17,1,0,377.25
17.04,95.0,41,1.76,0,0,393.57
18.21,67.0,43,3.03,1,1,667.14
14.95,13.0,12,1.69,0,0,305.78
24.01,80.0,6,1.95,0,0,898.39
1.51,84.0,42,2.95,0,1,138.58
18.73,115.0,44,2.82,1,0,551.66
24.01,49.0,31,2.82,0,1,667.61
21.69,,54,1.09,0,0,390.92
5.03,48.0,18,1.24,0,0,151.78
8.84,44.0,28,2.89,0,0,250.54
5.14,91.0,39,1.26,0,0,156.7
15.43,49.0,22,3.27,1,0,492.91
18.09,90.0,28,2.69,1,0,554.01
8.61,103.0,11,2.61,1,0,447.1
13.95,118.0,27,3.12,1,1,651.74
17.58,98.0,17,3.26,1,0,631.68
11.11,65.0,2,3.66,1,0,755.63
21.5,12.0,37,1.51,0,0,364.56
19.52,86.0,23,2.4,0,0,512.59
2.55,56.0,6,2.48,1,0,244.49
15.91,74.0,8,2.44,0,0,569.09
6.65,117.0,25,2.08,1,0,269.61
14.38,10.0,48,1.92,0,0,276.32
23.97,127.0,49,2.17,1,0,673.93
22.1,66.0,25,1.67,0,0,488.84
10.71,20.0,16,2.43,0,0,240.45
8.0,76.0,11,1.47,0,1,381.57
6.63,86.0,22,2.37,0,0,234.79
13.78,94.0,33,2.79,1,0,444.88
3.74,95.0,15,1.18,0,0,155.12
14.18,80.0,27,2.57,1,0,458.3
1.03,68.0,26,2.74,0,1,150.41
8.77,69.0,2,3.78,1,0,638.3
6.28,34.0,43,1.74,0,1,214.09
24.31,80.0,35,1.11,0,0,493.41
18.45,73.0,57,1.26,0,0,348.51
9.39,128.0,21,3.38,1,0,418.07
3.23,34.0,55,2.31,0,0,125.5
13.4,75.0,32,1.57,0,0,296.88
6.12,43.0,27,1.78,0,0,167.58
13.87,64.0,45,2.62,0,0,315.1
21.05,97.0,21,2.63,1,0,685.38
15.78,95.0,14,2.51,0,1,628.55
16.21,63.0,27,1.59,0,0,369.65
13.98,40.0,27,3.25,1,0,415.98
23.25,27.0,30,1.93,0,0,436.97
23.37,55.0,7,2.89,1,0,846.82
13.31,,35,2.2,0,0,321.97
8.34,113.0,21,2.7,1,0,357.7
12.03,40.0,17,1.93,0,1,377.72
5.48,87.0,42,2.33,1,0,243.38
16.27,86.0,59,2.97,0,0,383.32
13.0,43.0,51,2.81,0,0,309.8
3.48,43.0,38,2.05,0,0,139.51
5.74,69.0,51,1.07,0,0,163.92
12.51,85.0,11,1.34,0,0,405.3
22.3,46.0,48,,0,0,470.08
14.59,79.0,6,3.66,1,0,730.77
17.36,26.0,9,1.32,0,0,388.02
9.14,50.0,42,2.47,0,0,220.32
14.71,65.0,10,2.25,0,0,444.84
11.74,63.0,30,1.61,0,0,275.05
16.82,88.0,23,1.87,0,0,442.55
2.21,52.0,9,3.15,1,0,189.65
12.84,85.0,3,2.0,1,0,833.13
8.1,81.0,17,1.38,0,0,250.72
8.83,26.0,39,1.07,0,0,194.48
24.06,20.0,51,2.8,0,0,479.84
5.38,49.0,38,2.15,0,0,192.13
8.47,55.0,38,2.05,0,0,208.14
13.24,104.0,23,3.21,1,0,484.29
21.71,41.0,43,2.98,0,0,449.62
11.0,91.0,21,,1,0,411.0
18.85,19.0,50,1.27,0,0,329.88
21.55,68.0,49,1.59,0,1,587.28
8.44,54.0,6,3.61,1,0,408.34
10.43,12.0,43,1.82,0,0,222.42
9.56,18.0,6,2.59,0,0,228.74
20.99,17.0,51,1.41,0,1,489.96
2.06,83.0,40,1.99,0,0,108.94
8.4,17.0,57,1.25,0,0,185.72
17.31,25.0,22,1.83,0,0,358.98
14.57,20.0,10,1.52,0,0,298.77
11.47,62.0,24,2.9,1,0,375.7
13.96,65.0,25,2.56,0,0,354.78
5.74,65.0,26,2.88,0,0,195.39
11.34,31.0,15,1.57,0,1,370.79
13.04,27.0,43,2.49,0,1,372.97
22.63,48.0,44,2.77,0,0,454.89
7.26,12.0,46,1.25,0,0,169.88
21.83,17.0,11,2.17,0,0,448.27
16.46,14.0,11,2.22,0,0,360.83
1.49,44.0,25,2.34,1,0,108.09
18.39,58.0,1,1.85,1,0,1074.79
1.85,90.0,30,1.51,0,0,102.92
24.94,70.0,40,2.17,0,0,507.66
21.94,,13,1.39,0,0,525.69
8.14,27.0,40,1.57,0,0,188.35
7.18,70.0,7,2.42,0,0,311.37
10.15,99.0,38,2.6,1,0,361.8
9.55,11.0,35,1.13,0,0,200.32
9.94,89.0,47,2.6,1,1,405.55
8.64,72.0,34,3.0,0,0,221.26
15.91,80.0,35,1.52,0,1,502.15
4.94,58.0,47,1.53,0,1,198.26
21.3,119.0,37,2.14,1,0,635.67
20.5,80.0,44,1.54,0,0,430.26
12.44,27.0,34,2.15,0,0,265.63
21.47,99.0,13,2.93,0,0,674.19
6.93,55.0,1,3.02,1,0,529.89
1.42,85.0,19,,1,0,152.32
15.86,34.0,34,1.78,0,0,320.12
11.99,17.0,30,1.05,0,0,203.61
14.61,103.0,1,1.81,1,0,887.66
22.58,53.0,16,3.39,1,0,686.55
24.28,31.0,46,1.98,0,0,434.83
16.23,117.0,39,1.87,1,0,485.63
19.34,44.0,13,1.57,0,0,470.74
3.01,60.0,54,1.71,0,0,142.42
4.86,85.0,39,2.57,0,0,180.5
18.6,52.0,11,1.87,0,0,459.2
11.35,124.0,31,3.38,1,0,432.12
11.7,84.0,52,2.27,0,0,280.71
8.41,12.0,13,1.07,0,0,207.81
15.58,112.0,21,3.74,1,0,587.01
5.44,94.0,22,2.16,1,0,245.44
16.05,28.0,49,1.55,0,0,298.32
5.17,51.0,48,2.62,0,0,136.59
2.53,100.0,27,2.18,1,0,175.08
8.93,62.0,48,2.6,1,1,357.71
6.55,119.0,44,3.53,1,0,281.17
22.34,13.0,10,2.27,0,0,454.33
2.32,74.0,21,1.6,0,0,124.84
5.24,43.0,17,3.09,1,0,205.44
14.17,98.0,19,3.43,1,0,524.41
12.55,99.0,23,1.81,0,0,337.31
2.1,89.0,56,2.14,0,0,116.52
1.17,69.0,23,3.78,1,0,164.27
24.71,42.0,35,2.93,0,1,689.55
16.81,89.0,10,2.02,0,1,696.63
9.77,42.0,41,1.19,0,0,189.27
12.29,29.0,38,2.4,0,0,262.49
7.4,57.0,28,1.54,0,1,264.97
9.28,36.0,14,2.34,0,0,251.47
16.58,41.0,15,1.7,0,0,396.76
22.19,125.0,18,3.24,1,0,821.76
5.42,66.0,1,2.53,1,1,465.34
21.17,64.0,44,3.68,1,0,626.26
3.92,105.0,23,2.07,1,0,201.39
6.16,96.0,20,1.14,0,0,220.34
1.89,,27,2.56,0,1,139.79
4.38,55.0,39,1.8,0,0,139.26
23.02,57.0,47,1.93,0,0,469.21
12.03,94.0,26,2.87,0,1,438.58
2.86,84.0,39,2.18,0,0,146.66
24.03,124.0,1,3.12,1,0,1369.87
22.1,46.0,27,1.04,0,0,404.77
19.11,13.0,27,2.34,0,0,369.85
23.4,99.0,34,1.78,0,0,534.68
6.28,93.0,41,1.92,0,1,270.74
21.07,100.0,36,3.42,1,0,634.85
17.56,80.0,24,2.05,0,0,435.39
21.87,56.0,15,2.97,0,0,567.51
20.13,86.0,18,3.39,1,1,831.35
9.32,26.0,22,2.46,0,0,242.59
19.59,41.0,31,2.18,0,0,369.29
7.3,19.0,57,1.82,0,0,164.02
8.89,89.0,1,1.91,1,0,608.36
3.59,84.0,52,1.04,0,0,110.33
23.44,98.0,15,1.89,1,0,820.45
7.98,57.0,9,3.72,1,0,400.4
13.49,75.0,12,1.65,0,0,421.74
10.39,44.0,32,2.4,0,0,235.23
24.04,45.0,15,2.99,1,0,689.15
9.04,12.0,12,2.14,0,0,210.61
19.69,110.0,22,2.96,1,0,684.8
21.53,44.0,38,1.6,0,0,399.0
11.45,86.0,51,2.77,0,0,293.28
10.08,75.0,19,2.84,0,0,335.72
18.95,75.0,48,2.29,0,0,395.94
22.91,,47,2.73,0,0,462.9
19.12,111.0,31,1.92,1,0,582.77
6.45,82.0,57,1.2,0,0,150.89
22.32,73.0,21,2.92,1,0,679.15
10.3,48.0,45,2.69,0,0,251.87
14.83,58.0,30,1.63,0,1,424.98
20.95,86.0,6,2.9,1,0,1007.64
5.52,75.0,28,1.82,1,0,239.69
19.83,61.0,25,3.77,1,0,596.1
15.31,126.0,1,3.33,1,0,948.68
22.44,86.0,30,1.72,0,0,496.98
5.13,83.0,48,3.77,1,0,255.49
11.1,76.0,10,1.18,0,1,473.75
20.99,70.0,24,1.93,0,0,461.25
1.46,18.0,55,1.12,0,0,64.26
3.69,87.0,34,,1,0,180.27
24.77,27.0,21,1.44,0,1,626.32
7.73,99.0,45,1.63,0,0,215.13
24.41,38.0,5,2.89,0,0,711.0
5.38,57.0,17,1.85,0,0,198.2
9.67,51.0,12,2.45,1,0,364.79
19.07,48.0,56,2.28,0,1,534.34
16.79,32.0,25,2.37,0,0,344.25
14.95,28.0,56,2.97,0,0,329.38
13.72,33.0,16,2.09,0,0,331.58
21.24,53.0,48,2.51,0,0,423.14
6.64,92.0,16,1.76,0,0,294.48
11.62,94.0,30,1.34,0,0,311.69
4.73,,46,1.86,0,1,189.19
15.3,113.0,34,2.64,1,1,607.63
7.01,43.0,22,2.64,1,0,236.83
9.01,71.0,48,2.39,0,0,213.3
12.31,27.0,29,1.81,0,0,264.59
1.64,99.0,15,3.71,1,0,177.94
3.21,73.0,52,2.97,0,1,162.38
17.46,29.0,54,2.05,0,0,347.98
11.3,61.0,53,2.12,0,0,227.8
21.75,75.0,5,2.62,1,0,1016.41
17.67,71.0,13,1.71,0,0,489.96
1.19,57.0,57,2.97,0,0,80.54
15.8,66.0,39,1.08,0,0,335.99
3.25,66.0,40,1.82,0,1,166.44
19.74,50.0,53,1.3,0,0,381.0
24.8,97.0,33,2.45,0,0,587.21
13.75,92.0,34,2.19,1,0,412.62
17.39,97.0,21,2.77,0,0,507.75
6.7,71.0,41,1.75,0,1,259.07
11.5,38.0,52,2.83,0,0,275.78
21.55,48.0,53,2.97,0,0,438.99
5.02,121.0,2,3.34,1,0,426.9
7.37,19.0,57,2.25,0,0,174.92
11.69,,48,1.3,0,0,250.59
18.09,65.0,51,2.87,0,0,398.4
10.02,18.0,9,2.55,0,0,290.44
23.27,89.0,17,2.38,1,0,748.9
3.27,84.0,58,1.94,0,0,123.38
9.9,21.0,14,1.14,0,0,217.93
18.01,11.0,51,2.32,0,0,322.53
6.42,129.0,35,2.05,1,0,294.9
16.75,82.0,51,2.3,0,0,359.3
4.94,26.0,19,2.34,0,1,204.68
2.34,44.0,20,1.65,0,0,102.17
3.9,85.0,21,3.7,1,0,210.54
23.32,76.0,36,2.56,0,0,485.57
14.24,79.0,44,1.99,0,0,327.31
20.11,96.0,55,2.84,0,0,435.23
8.98,44.0,49,2.71,0,0,232.82
15.22,88.0,50,2.38,0,1,430.39
12.88,81.0,39,1.31,0,0,295.86
23.7,43.0,41,1.99,0,0,442.76
18.94,20.0,28,2.73,0,0,367.63
18.53,12.0,35,2.22,0,0,374.76
2.11,19.0,55,,0,0,68.43
14.19,91.0,39,2.91,0,0,353.57
12.21,121.0,10,1.83,1,0,612.9
23.27,21.0,44,1.02,0,0,383.38
7.18,60.0,40,2.79,0,0,203.61
7.48,122.0,6,1.88,1,0,537.49
10.87,98.0,20,1.67,0,0,315.42
6.84,68.0,53,2.85,0,0,173.86
4.1,11.0,9,,0,0,101.84
21.58,11.0,51,2.3,0,0,398.92
14.4,14.0,9,2.31,0,0,310.63
21.67,31.0,24,1.64,0,0,408.3
20.95,42.0,52,2.06,0,0,397.23
7.77,108.0,32,3.06,1,0,307.21
14.15,37.0,40,1.61,0,0,283.87
3.0,97.0,49,3.39,1,0,188.58
22.97,53.0,26,2.44,1,0,596.19
10.7,59.0,44,1.14,0,0,260.17
10.45,113.0,5,2.2,1,0,698.89
8.27,50.0,15,1.82,0,0,256.55
12.06,24.0,47,2.82,0,1,373.36
7.04,113.0,43,2.63,1,1,353.98
10.0,77.0,32,1.18,0,0,280.23
20.2,52.0,16,1.39,0,0,459.42
21.02,64.0,50,2.09,0,0,444.89
8.3,58.0,35,1.36,0,0,199.01
12.26,27.0,44,1.13,0,0,232.34
21.97,90.0,34,2.43,0,1,653.92
2.26,34.0,24,2.57,0,0,124.17
22.34,21.0,31,2.7,0,0,427.22
6.26,64.0,29,2.69,0,1,242.16
17.28,56.0,54,1.76,0,0,366.47
14.98,94.0,38,2.47,0,0,370.42
14.27,90.0,39,2.17,0,0,345.85
21.62,93.0,47,1.05,0,0,421.52
3.44,106.0,48,2.6,1,1,225.29
9.33,80.0,56,1.11,0,0,208.52
13.92,73.0,9,1.17,0,1,575.97
20.47,99.0,34,1.91,1,0,604.45
6.19,99.0,43,2.92,0,1,259.51
20.27,93.0,12,2.69,0,0,648.29
10.59,52.0,23,1.88,0,0,304.2
5.53,46.0,47,1.5,0,0,174.51
19.22,41.0,22,1.14,0,0,348.77
3.18,124.0,48,2.66,1,0,173.8
13.35,61.0,20,2.2,0,0,334.61
2.53,62.0,23,2.59,0,0,135.01
9.55,95.0,9,1.9,1,0,487.73
15.43,81.0,33,1.84,0,0,383.16
14.35,11.0,19,2.95,0,0,279.39
10.71,57.0,33,1.24,0,0,260.59
